i Re Im
1078 49.325 -10.8943
1079 -12.6387 27.4036
1080 -6.52188 -5.21822
1081 -8.18939 -21.4251
1082 12.1034 -1.3504
1083 -27.9106 -49.3272
1084 33.2642 -6.03105
1085 26.3818 -7.19227
1086 48.7072 22.7176
1087 -6.0122 -10.0607
1088 -10.4768 -36.0876
1089 1.18139 -18.2072
1090 -18.1371 31.9594
1091 6.74334 25.5927
1092 -34.8802 -9.86668
1093 3.29535 43.7152
1094 -29.3613 39.7293
1095 -50.3963 8.29702
1096 -25.0798 -43.1529
1097 -7.8497 32.405
1098 -38.8069 9.47636
1099 -21.7909 15.433
1100 -24.4237 -25.8589
1101 -6.45093 15.643
1102 31.6402 -29.6332
1103 24.8502 1.71569
1104 -24.0308 -36.1642
1105 36.4487 -42.1939
1106 43.6086 3.35577
1107 -10.3816 -15.6554
1108 12.3919 24.4522
1109 8.47928 35.9009
1110 -18.6297 21.3019
1111 -1.95404 -0.955542
1112 28.0284 -2.96551
1113 32.8374 -12.6077
1114 -20.2993 -51.8171
1115 -18.678 -19.9296
1116 29.2769 29.2599
1117 32.4735 -22.3707
1118 -10.0459 17.0782
1119 19.4199 -4.32575
1120 -2.36354 -29.3144
1121 -5.51153 17.1378
1122 46.5971 40.8631
1123 2.23579 4.9352
1124 -41.1501 -1.83398
1125 -3.31243 60.2117
1126 12.5532 9.16688
1127 6.19824 -22.5782
1128 6.71577 -7.49354
1129 29.3465 14.4105
1130 0.976165 1.98135
1131 47.9949 -25.1519
1132 15.9094 -7.85902
1133 -2.73864 2.86437
1134 -0.843025 13.3091
1135 27.2611 26.3153
1136 -14.7003 10.8769
1137 17.0554 -2.74611
1138 28.1545 -20.5974
1139 21.7428 -4.72401
1140 -27.1504 0.579024
1141 20.0949 29.0229
1142 -13.9713 -20.2276
1143 2.13509 16.2478
1144 -26.1737 -21.2342
1145 -8.06338 31.7254
1146 19.9951 21.2801
1147 -44.4054 36.9374
1148 44.2619 14.1959
1149 -12.1075 28.091
1150 20.4477 -41.5129
1151 -31.7784 29.3743
1152 -72.2961 8.34855
1153 -4.26482 -9.94141
1154 -38.036 54.9278
1155 10.39 -14.1361
1156 -20.429 10.4449
1157 -13.7092 -7.94445
1158 17.8615 40.1389
1159 -14.1561 -6.48163
1160 -0.138918 -7.98294
1161 -25.9837 -37.152
1162 27.3943 7.30777
1163 -1.48648 -34.7909
1164 -12.5798 19.8464
1165 -3.03635 -7.17004
1166 22.0404 7.87597
1167 -60.7437 21.5092
1168 -21.0136 19.2447
1169 52.8317 -0.780078
1170 22.1468 20.1076
1171 0.682211 -10.3793
1172 26.5972 6.68631
1173 34.6466 -4.56004
1174 16.3233 42.9251
1175 0.966475 33.8892
1176 -35.2048 11.0436
1177 7.83598 32.6411
1178 12.4724 0.407984
1179 27.7227 9.61784
1180 12.8586 1.72876
1181 15.1779 7.97044
1182 -25.5263 7.33353
1183 31.0749 46.0072
1184 -21.5911 -25.5698
1185 10.4375 -46.8707
1186 -15.2415 -16.1018
1187 -22.5744 8.43844
1188 15.2705 31.3666
1189 9.59644 32.928
1190 -11.5038 -2.65355
1191 30.1515 -2.63783
1192 -16.2037 46.4953
1193 -6.92827 -14.773
1194 5.79708 -3.1279
1195 24.6043 29.7768
1196 -5.08044 -39.2022
1197 34.1927 4.51369
1198 -30.7015 29.2564
1199 -23.146 -11.8448
1200 -39.8889 6.86087
1201 2.22405 -63.9489
1202 19.0451 -9.63844
1203 -54.2085 19.1956
1204 19.0094 -4.2806
1205 -54.4891 -4.7867
1206 -42.3557 27.0067
1207 38.7568 6.14398
1208 2.51469 -8.61099
1209 15.4407 -2.6612
1210 -23.5357 15.3407
1211 27.3103 22.0302
1212 9.87909 -38.6642
1213 1.64903 34.5294
1214 25.057 -0.953698
1215 32.807 -2.47069
1216 41.104 -30.7454
1217 50.9836 3.37046
1218 -34.1816 -42.2857
1219 10.4448 -19.2004
1220 16.599 29.7427
1221 52.2515 36.536
1222 6.86827 12.0993
1223 -62.2816 -15.7974
1224 -15.0891 -5.16945
1225 44.1043 13.2276
1226 -20.3558 -37.773
1227 -2.13118 -30.8661
1228 -9.83705 11.9283
1229 8.17603 -23.4865
1230 -9.1322 1.1118
1231 -30.1019 3.79738
1232 12.6218 20.9875
1233 -43.4509 -3.89622
1234 -24.5124 14.9208
1235 18.6961 -25.4072
1236 6.71076 -7.56814
1237 -10.4378 -11.7205
1238 -12.0385 -6.80404
1239 -34.823 15.2592
1240 -11.8762 22.8098
1241 -0.514635 13.0585
1242 0.373758 33.9288
1243 40.1406 19.5306
1244 -19.5088 41.5531
1245 20.4392 -5.83458
1246 41.4854 -2.376
1247 -26.2493 -37.988
1248 -9.1008 -21.7423
1249 -52.6046 38.0568
1250 -6.83505 44.1666
1251 -47.9542 35.2713
1252 22.8604 -12.8844
1253 -14.0009 -9.33873
1254 38.9614 0.226372
1255 -7.51363 8.2101
1256 2.64253 11.2681
1257 9.26099 10.4394
1258 -33.6573 59.038
1259 1.15204 -17.4856
1260 -19.151 5.65948
1261 -8.49917 -41.673
1262 -70.6171 -27.4195
1263 14.9507 -14.849
1264 13.5131 23.3831
1265 13.5574 13.899
1266 21.6343 -17.2912
1267 -18.8793 5.0599
1268 11.126 14.5837
1269 42.157 8.73222
1270 -31.4913 16.4292
1271 11.4157 -5.10145
1272 27.9137 -15.6484
1273 -22.6143 13.1415
1274 -2.79237 -18.9261
1275 47.7831 3.07674
1276 34.2287 9.1969
1277 -28.4669 16.0732
1278 -9.84262 6.56557
1279 1.00309 -14.4099
1280 19.0566 -3.97219
1281 33.7864 21.4886
1282 6.43294 45.8317
1283 -1.95588 33.7117
1284 -7.26575 -35.0168
1285 22.2873 -14.8015
1286 -2.79744 -34.7466
1287 3.18184 31.48
1288 -60.5826 44.3261
1289 12.9795 19.6509
1290 20.4438 -47.9277
1291 -30.1727 16.2706
1292 2.96681 19.789
1293 18.5175 -53.569
1294 13.5992 -2.70199
1295 19.6162 18.4639
1296 -16.1702 -15.5937
1297 24.3444 52.4643
1298 12.3583 -2.40125
1299 -8.51873 38.2108
1300 0.655636 1.03109
1301 -7.14872 -5.12867
1302 71.3764 -26.3268
1303 33.1771 -36.7405
1304 57.2497 -3.34313
1305 -28.9764 -40.1824
1306 3.12183 -41.4188
1307 -39.7431 8.65627
1308 14.4163 21.63
1309 -24.6706 35.8359
1310 -32.3039 -21.1206
1311 11.8367 -11.1788
1312 8.1459 -15.686
1313 -41.9244 -23.3273
1314 4.66189 40.9053
1315 15.7364 23.7198
1316 -13.2743 -10.0805
1317 11.6979 -4.02367
1318 -0.0681566 -7.81818
1319 70.0097 29.852
1320 26.5617 8.44194
1321 -45.6117 -32.5808
1322 -23.9203 -6.89615
1323 -28.1685 -14.4583
1324 13.6832 -41.6608
1325 -28.4119 -20.8355
1326 16.8045 38.7561
1327 -67.2183 35.0389
1328 -26.3546 -3.3497
1329 11.49 -23.4332
1330 -15.5378 4.0532
1331 -0.810704 13.1341
1332 -26.483 -12.2897
1333 -6.88876 -17.0072
1334 0.982185 -53.2314
1335 -26.0029 18.749
1336 9.36384 3.47824
1337 -24.9367 26.0953
1338 35.7097 13.172
1339 -2.75803 0.0531181
1340 16.3337 -31.3034
1341 -25.1017 46.5272
1342 5.69851 23.9119
1343 -34.559 8.50471
1344 -11.6859 13.773
1345 13.897 26.4485
1346 -18.6129 42.2301
1347 9.50096 34.3248
1348 -11.1977 29.6148
1349 -1.4974 -5.32059
1350 21.1452 43.0701
1351 -47.1002 -20.8056
1352 5.61559 25.1594
1353 10.3997 -31.3503
1354 -10.756 15.8304
1355 29.7547 3.44017
1356 -6.16578 9.02362
1357 17.2362 -15.2123
1358 16.3962 -13.6582
1359 -4.3133 3.59458
1360 11.0556 16.1872
1361 -11.4356 2.76175
1362 -26.7186 11.627
1363 -18.5227 -49.2922
1364 -12.6975 -16.8267
1365 43.1231 -30.7549
1366 -21.2507 -8.36261
1367 -14.0704 42.342
1368 -1.26457 6.22114
1369 -17.1974 34.7534
1370 13.7189 10.9793
1371 17.8678 -0.150171
1372 12.9229 14.8946
1373 14.4421 10.1046
1374 -1.64982 -15.8536
1375 25.2357 -44.1591
1376 1.88125 -3.69559
1377 -28.6421 39.2563
1378 -4.5813 -8.07896
1379 -15.5996 -17.7315
1380 23.3965 3.52861
1381 -31.5898 -14.3343
1382 -6.0937 26.9823
1383 -2.42627 -22.4699
1384 40.0738 -13.1683
1385 42.6598 -36.114
1386 -19.8603 15.2157
1387 -16.4624 38.3707
1388 -20.3264 10.8707
1389 -0.337445 35.6445
1390 -10.3762 -8.68495
1391 20.3353 -8.15547
1392 40.982 -70.0057
1393 -9.43051 41.9828
1394 -31.2408 -18.3207
1395 22.8651 -10.6067
1396 -27.5607 -22.9846
1397 54.7257 8.33717
1398 -0.55026 43.4738
1399 -10.3978 22.5386
1400 7.72721 27.2808
1401 -6.93063 23.2854
1402 29.6143 33.2163
1403 -20.6388 45.3202
1404 16.0521 -29.8443
1405 -76.7478 12.2714
1406 37.5386 4.55558
1407 32.3403 0.468743
1408 -17.5341 -27.8816
1409 -15.2972 -25.4219
1410 -1.41171 -6.01653
1411 8.28905 -5.78211
1412 -35.3114 -24.97
1413 -47.264 37.7645
1414 10.0844 -10.9103
1415 -47.881 -36.0446
1416 -10.1184 20.4985
1417 5.39679 -37.364
1418 7.47278 11.603
1419 -46.3215 -47.9155
1420 5.07214 25.1204
1421 1.69812 18.7798
1422 37.9585 -33.2087
1423 25.7822 8.37943
1424 21.1868 -15.7044
1425 32.3245 -16.9967
1426 -2.07279 14.0971
1427 18.4828 -5.76884
1428 2.55206 -4.00226
1429 -3.2582 40.1515
1430 6.00262 -34.9079
1431 34.1094 36.7601
1432 4.0792 -21.8286
1433 -38.4828 8.49518
1434 4.45274 19.0066
1435 17.3692 -30.051
1436 37.7139 -43.3414
1437 -20.0626 -2.34826
1438 19.4793 -2.18276
1439 -27.921 -0.40158
1440 1.13318 -27.8061
1441 -20.7482 -17.1968
1442 20.396 -4.37583
1443 2.51969 4.85598
1444 4.0723 -5.07309
1445 34.7904 29.2025
1446 16.215 38.3159
1447 7.83284 8.76719
1448 -34.3826 -14.646
1449 -10.174 8.68286
1450 -23.6409 -13.5541
1451 14.8444 -46.7963
1452 -36.8605 -23.0292
1453 -21.1956 -19.8987
1454 0.499313 -20.4227
1455 -15.7259 -17.3726
1456 19.852 -11.1427
1457 13.4919 -1.55339
1458 -4.77702 13.837
1459 32.4922 -7.48417
1460 2.22899 -2.53193
1461 25.709 -3.14485
1462 -3.81515 -22.047
1463 8.45469 6.5507
1464 41.3364 -7.73532
1465 71.1666 -16.5464
1466 21.2913 -2.97339
1467 22.1499 -31.8248
1468 1.88977 -15.5389
1469 80.4141 4.09866
1470 30.622 -14.4983
1471 -32.1432 23.5497
1472 -0.165537 19.3409
1473 -27.1225 24.9653
1474 33.0331 -4.33412
1475 10.4969 -0.854299
1476 24.3993 -5.81592
1477 -30.7838 -16.3338
1478 -12.9061 11.0855
1479 33.6834 -7.54452
1480 -32.2827 -36.9043
1481 -29.0108 12.7495
1482 -16.3971 16.5092
1483 16.7143 -0.522571
1484 15.1114 27.3166
1485 16.587 -12.9804
1486 -19.3114 25.1604
1487 47.7738 1.64381
1488 27.5502 2.88647
1489 -10.5606 -53.2337
1490 -89.4238 9.25803
1491 -19.9507 -8.73545
1492 -27.5499 -7.8107
1493 17.4678 -38.9051
1494 -5.60891 -33.9736
1495 -12.0361 51.7507
1496 -6.99378 12.8323
1497 -7.13999 -25.5873
1498 -4.50859 7.48846
1499 1.76314 -25.3938
1500 -43.5502 -27.7852
1501 -2.69704 8.18262
1502 -17.8997 -17.8447
1503 30.2628 11.1851
1504 -9.46724 51.0793
1505 -44.147 -35.4096
1506 -18.8184 -5.60668
1507 13.3601 25.6761
1508 1.39781 2.38758
1509 -34.8251 -24.0269
1510 9.98646 37.3576
1511 17.2836 35.9503
1512 17.913 -18.4724
1513 -28.8976 -2.05618
1514 44.636 11.0308
1515 7.5636 -45.1954
1516 -26.031 -46.872
1517 44.1152 28.9997
1518 -14.9755 -38.0717
1519 17.7411 7.66128
1520 -6.5445 37.9236
1521 -28.1053 9.49839
1522 -37.1949 -24.202
1523 -50.0893 -18.2239
1524 -20.6989 19.7613
1525 -27.1747 -18.8321
1526 -7.63993 -3.74165
1527 -45.5891 -19.5273
1528 39.1795 23.878
1529 30.1202 -27.4853
1530 -26.1311 -4.57915
1531 6.6658 22.6939
1532 -23.7147 1.35785
1533 -18.6629 -31.3651
1534 6.23224 41.6399
1535 24.1901 12.099
1536 -18.5219 16.6904
1537 18.7604 43.2379
1538 -32.4838 10.2823
1539 31.2116 16.0769
1540 27.2932 -7.79218
1541 3.42673 3.01409
1542 -16.7589 3.7637
1543 -2.73572 -22.0615
1544 -29.4571 0.249569
1545 10.818 6.21126
1546 -14.271 -43.4251
1547 -3.60886 -4.44767
1548 -15.7348 -15.9032
1549 -25.8018 -32.2735
1550 26.734 10.8629
1551 -1.13667 -11.4103
1552 28.9234 -12.9813
1553 13.4214 -14.0866
1554 -12.4964 55.1371
1555 -35.3512 12.6271
1556 -21.2914 20.9723
1557 -8.05147 2.9645
1558 -2.14944 -45.4963
1559 8.75547 11.1444
1560 -9.7069 -22.6099
1561 -1.87133 -13.2937
1562 11.3716 -20.8977
1563 -18.2124 -0.97482
1564 -26.3976 -14.8812
1565 12.1276 -0.0822699
1566 -8.29237 28.9622
1567 -29.6829 17.2659
1568 -60.1419 -60.3058
1569 40.7235 26.5298
1570 -25.1231 9.63295
1571 56.2592 -12.677
1572 -21.8985 6.85586
1573 -3.80821 8.22173
1574 -11.5894 7.20491
1575 -12.5925 59.9861
1576 29.7085 -7.97932
1577 -10.1585 -4.83964
1578 35.9606 -49.2198
1579 -41.7994 1.1229
1580 26.6999 23.3565
1581 9.99828 -2.68067
1582 -56.7887 21.2638
1583 55.0533 -37.9108
1584 -0.820383 35.6741
1585 -55.3767 9.46929
1586 0.732272 -32.0673
1587 13.4969 22.8994
1588 -31.3412 33.0024
1589 -5.50398 34.0301
1590 39.4712 -24.2678
1591 -19.114 -17.277
1592 -26.16 -29.3559
1593 42.0945 -21.6842
1594 -23.0036 -65.1199
1595 0.25916 14.8503
1596 -17.5531 -16.6869
1597 19.6649 -12.8313
1598 20.0622 -15.1491
1599 2.45074 -13.3357
1600 33.7669 -61.74
1601 8.57533 3.07022
1602 10.9023 27.9678
1603 9.38197 46.771
1604 19.2369 -27.6239
1605 -58.1515 -5.42699
1606 46.8056 -1.37001
1607 4.96268 -11.3272
1608 -35.185 -50.2969
1609 2.76492 -7.43895
1610 12.4991 26.0301
1611 24.5465 -11.2004
1612 -10.7791 -7.09383
1613 -15.0913 -29.1121
1614 -28.6843 1.75941
1615 -1.29955 -52.5075
1616 19.4158 16.6609
1617 -8.90495 -17.415
1618 14.138 -10.5681
1619 -4.34276 -26.7296
1620 -23.2341 -2.9933
1621 -58.7229 30.7207
1622 5.9731 36.9509
1623 -88.9763 -12.769
1624 2.18574 -3.7261
1625 17.6933 -5.88658
1626 -22.0878 -27.9853
1627 13.0881 56.0101
1628 -33.2028 35.2653
1629 -16.4126 -29.1713
1630 5.13791 -19.0272
1631 -27.0197 21.3301
1632 -3.03881 7.55512
1633 42.3961 37.0504
1634 -11.1958 18.1672
1635 -25.6641 -28.5119
1636 -15.6287 -31.0742
1637 13.1434 -3.10858
1638 25.1322 -12.4969
1639 1.13053 -8.71333
1640 -42.0149 -6.13361
1641 26.1478 -2.50797
1642 13.5183 12.3613
1643 -5.94923 1.53293
1644 46.996 -18.9097
1645 -10.923 14.8077
1646 39.3278 -21.0236
1647 6.78196 4.96327
1648 -11.87 27.2357
1649 -30.2362 11.6889
1650 13.8189 -34.2141
1651 -56.3502 17.5587
1652 -16.9849 -15.8448
1653 33.4082 0.0439219
1654 36.4241 -21.0547
1655 3.5877 -3.3322
1656 6.10513 -35.4904
1657 -39.8129 -40.8982
1658 -32.1087 1.66883
1659 -13.5787 31.6118
1660 38.2075 21.4535
1661 -6.72988 1.99725
1662 9.85631 -33.6295
1663 -17.8674 4.95131
1664 20.9308 -1.00805
1665 9.12056 -7.07194
1666 -58.6898 -32.2436
1667 -12.3983 -3.15109
1668 -18.6644 1.3061
1669 -3.37191 26.6201
1670 -3.14813 19.1985
1671 -4.92176 -14.5265
1672 22.6496 12.1363
1673 15.9813 -3.19565
1674 74.969 -7.44307
1675 50.9837 -2.08164
1676 14.9187 32.4543
1677 -16.4986 38.5137
1678 32.3275 38.4851
1679 -24.2761 15.4685
1680 0.97791 -35.7118
1681 -22.7998 -7.36452
1682 2.56876 16.6154
1683 45.6498 23.0307
1684 25.7863 -2.3817
1685 -4.41127 17.5408
1686 -43.3458 -40.1357
1687 -4.5791 47.5064
1688 -9.16902 -39.0352
1689 14.696 14.5853
1690 8.95389 57.3455
1691 -6.0317 -1.58016
1692 -51.0629 14.9781
1693 13.9579 -58.6707
1694 -22.1677 -8.77104
1695 17.1634 23.7092
1696 1.73142 16.6801
1697 -2.9051 -28.3538
1698 17.4266 35.8155
1699 29.6907 21.8936
1700 13.4553 -23.3016
1701 -56.6445 -17.9237
1702 11.3285 -16.6005
1703 -33.8823 -8.14921
1704 -13.8224 -15.7802
1705 9.69709 -20.3471
1706 -0.447258 -37.533
1707 -44.218 -29.5799
1708 -22.8778 10.603
1709 21.168 46.5368
1710 55.6848 3.57076
1711 21.9381 13.5574
1712 -20.292 -17.1373
1713 5.57086 -48.0987
1714 -27.9799 42.4315
1715 27.8988 12.0228
1716 39.3356 -55.1636
1717 -22.2953 -0.132317
1718 53.2034 46.1685
1719 0.881661 -6.86783
1720 18.5585 -2.07517
1721 -25.1487 -18.1714
1722 5.46419 41.3085
1723 -10.0525 23.9973
1724 -4.92425 21.1066
1725 -9.46871 -74.1946
1726 16.4915 -8.9711
1727 -6.77841 -14.7899
1728 -19.2826 20.3292
1729 -55.5765 -33.0721
1730 12.6001 6.19626
1731 -25.4061 -18.029
1732 -11.8754 -44.1699
1733 -47.0568 -9.65372
1734 13.4913 29.418
1735 9.1825 21.7587
1736 -31.5681 -6.9281
1737 -57.1575 -7.10237
1738 -4.76245 -28.5761
1739 -42.1813 -37.6399
1740 -13.8805 2.24603
1741 -13.6581 -26.663
1742 -9.87647 -0.0355652
1743 35.7028 -22.3409
1744 -14.038 5.87698
1745 10.686 5.92885
1746 12.5214 23.1285
1747 3.79949 1.67772
1748 42.914 8.23614
1749 0.478836 26.0636
1750 21.9554 10.0262
1751 -17.1254 -11.3694
1752 20.3657 -11.7523
1753 39.5696 48.499
1754 -29.6182 31.6425
1755 40.4997 -3.18824
1756 -28.467 14.3345
1757 -24.7773 -5.07045
1758 -11.7944 7.02057
1759 -38.2224 -59.8373
1760 -12.2541 29.0402
1761 -24.0236 4.96707
1762 -20.5077 -6.75069
1763 -25.0994 -7.59855
1764 44.001 39.9762
1765 21.7127 -11.9699
1766 -10.4185 19.9751
1767 -0.425145 -1.69999
1768 8.00393 -14.4277
1769 46.5561 2.68038
1770 16.0093 -33.4815
1771 10.3825 27.6805
1772 -18.8178 12.5345
1773 13.6599 13.3249
1774 26.8888 14.7438
1775 8.81896 -80.501
1776 17.3858 35.1178
1777 1.55882 -32.327
1778 -28.2396 -25.1458
1779 5.47668 -24.3651
1780 -64.1255 4.34212
1781 -15.4614 21.0291
1782 -26.5144 9.70112
1783 18.9559 5.54431
1784 37.474 -38.3442
1785 46.4372 6.37321
1786 3.00607 39.5952
1787 18.6896 -22.3264
1788 -5.3886 -31.6364
1789 29.7448 10.7933
1790 -0.39551 -33.6216
1791 -40.1664 -17.203
1792 12.6177 37.0524
1793 -21.937 10.8554
1794 -10.6033 -18.775
1795 -16.4622 15.2573
1796 18.7988 -14.2783
1797 -32.9598 -26.1118
1798 52.3815 26.0132
1799 -30.9678 9.31084
1800 5.06196 -9.31518
1801 7.84715 -7.02532
1802 -5.28844 -8.73949
1803 -20.6252 21.2536
1804 3.94391 12.9912
1805 -19.7993 28.4829
1806 -22.8211 7.65238
1807 15.8029 -8.64743
1808 -53.7533 -25.1962
1809 5.07265 -43.9639
1810 -9.10652 -4.94388
1811 29.2433 -34.5867
1812 -20.6586 -9.29422
1813 -16.8181 26.7066
1814 -42.0485 38.2806
1815 14.9565 -17.6648
1816 13.9256 10.1027
1817 4.4555 1.44964
1818 -19.2442 24.451
1819 25.0053 -8.68038
1820 24.0652 -1.09709
1821 -48.6944 -20.5605
1822 -17.0957 15.8437
1823 29.3564 -14.4961
1824 -28.2617 35.9826
1825 1.23514 15.4619
1826 11.8079 4.94414
1827 16.6202 -17.7263
1828 -2.42554 -30.8054
1829 27.3938 -26.9238
1830 -24.3311 14.6022
1831 -16.043 -7.62095
1832 28.411 43.2175
1833 18.4503 -5.19864
1834 -3.12029 -33.1553
1835 -14.1157 -2.94434
1836 -21.1741 32.1225
1837 -43.8756 43.1691
1838 6.76096 0.398788
1839 -4.20976 -4.25065
1840 85.2059 -1.78913
1841 -17.9186 -11.1349
1842 -10.7554 25.4591
1843 -6.93092 12.8251
1844 44.3866 48.0303
1845 32.7864 -1.13548
1846 53.2487 -18.892
1847 11.5866 16.2523
1848 -23.7778 -15.7949
1849 -37.8478 -5.73029
1850 -8.8422 7.60436
1851 9.1064 -20.0023
1852 -15.9358 -12.7728
1853 -11.2082 48.5277
1854 71.5207 1.32834
1855 36.5846 10.3754
1856 11.0809 7.33283
1857 14.1218 36.4573
1858 17.6586 -43.0339
1859 -25.3022 -37.7593
1860 11.4554 49.0942
1861 -4.14212 6.86898
1862 2.80101 -0.212269
1863 -36.6199 -22.5123
1864 -9.76351 -48.5078
1865 56.3639 2.63436
1866 19.4042 13.2576
1867 -4.41242 35.2166
1868 21.5681 2.43637
1869 -25.5117 0.074265
1870 -2.87599 -7.78667
1871 -9.68177 28.2105
1872 -0.138723 22.297
1873 28.1268 -22.0122
1874 13.181 3.08453
1875 25.0724 6.79313
1876 -5.11739 -22.9273
1877 0.725147 31.8933
1878 -46.0568 -23.802
1879 23.7347 -4.40297
1880 51.7833 40.1269
1881 -15.4433 17.2753
1882 -21.9979 63.3455
1883 2.54637 -24.6802
1884 19.5583 39.3553
1885 6.37946 8.63189
1886 1.93768 -13.034
1887 6.97713 -13.2482
1888 -4.83615 -8.77686
1889 -28.2883 12.0306
1890 -10.8973 -19.5856
1891 32.0603 29.245
1892 4.98053 -19.9463
1893 -57.7694 30.4555
1894 -4.76408 -1.12908
1895 41.7393 -26.7998
1896 33.7699 -6.13955
1897 -17.3863 -15.6337
1898 33.5843 45.4878
1899 43.5388 45.4541
1900 -6.16636 -60.1343
1901 70.4866 -30.5016
1902 16.1223 10.2527
1903 28.1942 7.90731
1904 -3.3619 -7.50452
1905 -28.0848 -30.3135
1906 -45.6006 -21.189
1907 15.8559 9.2616
1908 -56.1785 -16.2077
1909 9.52985 10.791
1910 -17.9575 -19.5795
1911 -45.7347 13.5001
1912 17.6572 -8.19855
1913 -5.54161 -61.6176
1914 -13.052 -42.5794
1915 -40.1278 33.0236
1916 -58.0525 -13.9655
1917 -9.59293 -1.0056
1918 22.0741 0.680608
1919 -10.1131 7.3856
1920 39.8097 -1.34155
1921 48.6793 -35.9117
1922 38.893 25.5273
1923 -24.0756 -6.41217
1924 1.08402 6.2862
1925 43.8474 -49.7363
1926 7.18921 -38.5187
1927 -9.92008 14.4795
1928 1.59443 -24.1216
1929 -30.6727 1.21132
1930 3.12074 -21.8099
1931 32.1875 -28.9078
1932 6.45956 33.0171
1933 -41.833 -1.5648
1934 2.78914 13.2856
1935 -8.05431 -14.1862
1936 3.06634 -39.7231
1937 -27.5339 76.0387
1938 0.951456 -11.1617
1939 5.0829 13.1379
1940 -57.1196 8.28972
1941 16.298 4.96059
1942 13.3366 6.10695
1943 11.0699 2.56463
1944 8.29465 2.82417
1945 4.53033 -27.2029
1946 -16.7695 -27.1022
1947 1.14608 30.1928
1948 16.8483 -2.24173
1949 -21.3401 6.0879
1950 -12.9698 -8.3046
1951 -8.65684 -36.5625
1952 33.1263 18.2521
1953 8.77181 8.02891
1954 24.8439 -25.0993
1955 -53.6551 8.71147
1956 38.7616 12.8523
1957 47.3971 13.5442
1958 29.6127 -2.20207
1959 -29.4907 -9.5818
1960 7.82571 1.01956
1961 4.04242 -9.7012
1962 -38.7182 -50.7839
1963 -11.7117 53.3611
1964 -54.9849 7.83418
1965 17.3592 -2.22171
1966 28.1722 0.24163
1967 6.7439 16.1379
1968 -40.9365 17.7299
1969 -3.02924 -1.14137
1970 22.9055 -31.1159
1971 45.1115 -2.69785
1972 24.5277 33.0225
1973 -25.0146 31.6089
1974 29.9044 4.6074
1975 24.3604 -49.9039
1976 13.1199 4.29492
1977 -19.6858 -42.2883
1978 -34.0715 22.7731
1979 -28.9476 25.1133
1980 31.9433 44.7493
1981 26.0098 8.65071
1982 -27.178 -18.315
1983 1.32818 -21.6428
1984 -3.12574 -20.9248
1985 6.78862 -14.0632
1986 18.7705 21.1509
1987 -22.3616 -32.2698
1988 8.02477 -6.58767
1989 -7.3178 52.6888
1990 6.84149 -8.26168
1991 -40.8751 -32.2204
1992 9.20354 23.1505
1993 6.5988 26.6958
1994 39.7835 11.9625
1995 16.0055 -8.5475
1996 -34.4666 9.8291
1997 -23.9414 77.7464
1998 5.60902 -37.7437
1999 -5.72079 -34.4613
2000 27.701 -5.30961
2001 -10.5219 84.4102
2002 26.2066 0.781774
2003 20.2887 -2.62926
2004 34.806 -6.46399
2005 11.31 -36.3597
2006 35.0777 -48.4781
2007 -4.47762 -22.8135
2008 -29.266 19.2623
2009 2.04414 15.0951
2010 1.26629 17.0612
2011 21.1563 43.0486
2012 -39.2593 34.001
2013 -1.79225 42.3978
2014 30.1439 17.2801
2015 -43.8148 9.17837
2016 -58.7248 28.6842
2017 7.5971 15.1947
2018 15.8212 1.40111
2019 -37.9962 7.55676
2020 9.55486 16.1221
2021 1.85923 41.0268
2022 -60.1156 44.8575
2023 -21.8531 18.9371
2024 -69.1244 7.04746
2025 8.2659 31.7092
2026 4.68329 16.8968
2027 72.2304 29.5755
2028 -22.0475 -29.9276
2029 5.92883 -34.731
2030 -34.2406 15.4482
2031 -18.6796 -26.2863
2032 32.4038 25.1986
2033 -34.5567 -8.45062
2034 15.6919 34.0711
2035 -51.2972 -57.4188
2036 -23.9868 -26.2535
2037 -6.03484 -8.61072
2038 -7.83677 17.4071
2039 26.82 3.42243
2040 -26.2237 6.30914
2041 -19.1486 22.5461
2042 27.6172 3.16293
2043 -10.2957 -15.7074
2044 -64.4903 7.37892
2045 61.0666 -43.0799
2046 -1.70426 -5.73622
2047 -37.0114 15.9887
2048 -22.7617 0
2049 -37.0114 -15.9887
2050 -1.70426 5.73622
2051 61.0666 43.0799
2052 -64.4903 -7.37892
2053 -10.2957 15.7074
2054 27.6172 -3.16293
2055 -19.1486 -22.5461
2056 -26.2237 -6.30914
2057 26.82 -3.42243
2058 -7.83677 -17.4071
2059 -6.03484 8.61072
2060 -23.9868 26.2535
2061 -51.2972 57.4188
2062 15.6919 -34.0711
2063 -34.5567 8.45062
2064 32.4038 -25.1986
2065 -18.6796 26.2863
2066 -34.2406 -15.4482
2067 5.92883 34.731
2068 -22.0475 29.9276
2069 72.2304 -29.5755
2070 4.68329 -16.8968
2071 8.2659 -31.7092
2072 -69.1244 -7.04746
2073 -21.8531 -18.9371
2074 -60.1156 -44.8575
2075 1.85923 -41.0268
2076 9.55486 -16.1221
2077 -37.9962 -7.55676
2078 15.8212 -1.40111
2079 7.5971 -15.1947
2080 -58.7248 -28.6842
2081 -43.8148 -9.17837
2082 30.1439 -17.2801
2083 -1.79225 -42.3978
2084 -39.2593 -34.001
2085 21.1563 -43.0486
